Citation	wID	1830	1837	1840	1841	1879	1920
Helaman 12:2	67.01	⌴	⌴
Helaman 12:2	68	not	not
Helaman 12:2	68.01	⌴	⌴
Helaman 12:2	69	declare	declare
Helaman 12:2	69.01	⌴	⌴
Helaman 12:2	70	wars	wars
Helaman 12:2	70.01	⌴	⌴
Helaman 12:2	71	against	against
Helaman 12:2	71.01	⌴	⌴
Helaman 12:2	72	them	them
Helaman 12:2	72.01	;	;
Helaman 12:2	72.02	⌴	⌴
Helaman 12:2	73	yea	yea
Helaman 12:2	73.01	,	,
Helaman 12:2	73.02	⌴	⌴
Helaman 12:2	74	and	and
Helaman 12:2	74.01	⌴	⌴
Helaman 12:2	75	in	in
Helaman 12:2	75.01	⌴	⌴
Helaman 12:2	76	fine	fine
Helaman 12:2	76.01	,	,
Helaman 12:2	76.02	⌴	⌴
Helaman 12:2	77	doing	doing
Helaman 12:2	77.01	⌴	⌴
Helaman 12:2	78	all	all
Helaman 12:2	78.01	⌴	⌴
Helaman 12:2	79	things	things
Helaman 12:2	79.01	⌴	⌴
Helaman 12:2	80	for	for
Helaman 12:2	80.01	⌴	⌴
Helaman 12:2	81	the	the
Helaman 12:2	81.01	⌴	⌴
Helaman 12:2	82	welfare	welfare
Helaman 12:2	82.01	⌴	⌴
Helaman 12:2	83	and	and
Helaman 12:2	83.01	⌴	⌴
Helaman 12:2	84	happiness	happiness
Helaman 12:2	84.01	⌴	⌴
Helaman 12:2	85	of	of
Helaman 12:2	85.01	⌴	⌴
Helaman 12:2	86	his	his
Helaman 12:2	86.01	⌴	⌴
Helaman 12:2	87	people	people
Helaman 12:2	87.01	;	;
Helaman 12:2	87.02	⌴	⌴
Helaman 12:2	88	yea	yea
Helaman 12:2	88.01	,	,
Helaman 12:2	88.02	⌴	⌴
Helaman 12:2	89	then	then
Helaman 12:2	89.01	⌴	⌴
Helaman 12:2	90	is	is
Helaman 12:2	90.01	⌴	⌴
Helaman 12:2	91	the	the
Helaman 12:2	91.01	⌴	⌴
Helaman 12:2	92	time	time
Helaman 12:2	92.01	⌴	⌴
Helaman 12:2	93	that	that
Helaman 12:2	93.01	⌴	⌴
Helaman 12:2	94	they	they
Helaman 12:2	94.01	⌴	⌴
Helaman 12:2	95	do	do
Helaman 12:2	95.01	⌴	⌴
Helaman 12:2	96	harden	harden
Helaman 12:2	96.01	⌴	⌴
Helaman 12:2	97	their	their
Helaman 12:2	97.01	⌴	⌴
Helaman 12:2	98	hearts	hearts
Helaman 12:2	98.01	,	,
Helaman 12:2	98.02	⌴	⌴
Helaman 12:2	99	and	and
Helaman 12:2	99.01	⌴	⌴
Helaman 12:2	100	do	do
Helaman 12:2	100.01	⌴	⌴
Helaman 12:2	101	forget	forget
Helaman 12:2	101.01	⌴	⌴
Helaman 12:2	102	the	the
Helaman 12:2	102.01	⌴	⌴
Helaman 12:2	103	Lord	Lord
Helaman 12:2	103.01	⌴	⌴
Helaman 12:2	104	their	their
Helaman 12:2	104.01	⌴	⌴
Helaman 12:2	105	God	God
Helaman 12:2	105.01	,	,
Helaman 12:2	105.02	⌴	⌴
Helaman 12:2	106	and	and
Helaman 12:2	106.01	⌴	⌴
Helaman 12:2	107	do	do
Helaman 12:2	107.01	⌴	⌴
Helaman 12:2	108	trample	trample
Helaman 12:2	108.01	⌴	⌴
Helaman 12:2	109	under	under
Helaman 12:2	109.01	⌴	⌴
Helaman 12:2	110	their	their
Helaman 12:2	110.01	⌴	⌴
Helaman 12:2	111	feet	feet
Helaman 12:2	111.01	⌴	⌴
Helaman 12:2	112	the	the
Helaman 12:2	112.01	⌴	⌴
Helaman 12:2	113	Holy	Holy
Helaman 12:2	113.01	⌴	⌴
Helaman 12:2	114	One	One
Helaman 12:2	114.01	;	;
Helaman 12:2	114.02	⌴	⌴
Helaman 12:2	115	yea	yea
Helaman 12:2	115.01	,	,
Helaman 12:2	115.02	⌴	⌴
Helaman 12:2	116	and	and
Helaman 12:2	116.01	⌴	⌴
Helaman 12:2	117	this	this
Helaman 12:2	117.01	⌴	⌴
Helaman 12:2	118	because	because
Helaman 12:2	118.01	⌴	⌴
Helaman 12:2	119	of	of
Helaman 12:2	119.01	⌴	⌴
Helaman 12:2	120	their	their
Helaman 12:2	120.01	⌴	⌴
Helaman 12:2	121	ease	ease
Helaman 12:2	121.01	,	,
Helaman 12:2	121.02	⌴	⌴
Helaman 12:2	122	and	and
Helaman 12:2	122.01	⌴	⌴
Helaman 12:2	123	their	their
Helaman 12:2	123.01	⌴	⌴
Helaman 12:2	124	exceeding	exceeding
Helaman 12:2	124.01	⌴	⌴
Helaman 12:2	125	great	great
Helaman 12:2	125.01	⌴	⌴
Helaman 12:2	126	prosperity	prosperity
Helaman 12:2	126.01	.	.
Helaman 12:3	1	And	And
Helaman 12:3	1.01	⌴	⌴
Helaman 12:3	2	thus	thus
Helaman 12:3	2.01	⌴	⌴
Helaman 12:3	3	we	we
Helaman 12:3	3.01	⌴	⌴
Helaman 12:3	4	see	see
Helaman 12:3	4.01	,	,
Helaman 12:3	4.02	⌴	⌴
Helaman 12:3	5	that	that
Helaman 12:3	5.01	⌴	⌴
Helaman 12:3	6	except	except
Helaman 12:3	6.01	⌴	⌴
Helaman 12:3	7	the	the
Helaman 12:3	7.01	⌴	⌴
Helaman 12:3	8	Lord	Lord
Helaman 12:3	8.01	⌴	⌴
Helaman 12:3	9	doth	doth
Helaman 12:3	9.01	⌴	⌴
Helaman 12:3	10	chasten	chasten
Helaman 12:3	10.01	⌴	⌴
Helaman 12:3	11	his	his
Helaman 12:3	11.01	⌴	⌴
Helaman 12:3	12	people	people
Helaman 12:3	12.01	⌴	⌴
Helaman 12:3	13	with	with
Helaman 12:3	13.01	⌴	⌴
Helaman 12:3	14	many	many
Helaman 12:3	14.01	⌴	⌴
Helaman 12:3	15	afflictions	afflictions
Helaman 12:3	15.01	,	,
Helaman 12:3	15.02	⌴	⌴
Helaman 12:3	16	yea	yea
Helaman 12:3	16.01	,	,
Helaman 12:3	16.02	⌴	⌴
Helaman 12:3	17	except	except
Helaman 12:3	17.01	⌴	⌴
Helaman 12:3	18	he	he
Helaman 12:3	18.01	⌴	⌴
Helaman 12:3	19	doth	doth
Helaman 12:3	19.01	⌴	⌴
Helaman 12:3	20	visit	visit
Helaman 12:3	20.01	⌴	⌴
Helaman 12:3	21	them	them
Helaman 12:3	21.01	⌴	⌴
Helaman 12:3	22	with	with
Helaman 12:3	22.01	⌴	⌴
Helaman 12:3	23	death	death
Helaman 12:3	23.01	,	,
Helaman 12:3	23.02	⌴	⌴
Helaman 12:3	24	and	and
Helaman 12:3	24.01	⌴	⌴
Helaman 12:3	25	with	with
Helaman 12:3	25.01	⌴	⌴
Helaman 12:3	26	terror	terror
Helaman 12:3	26.01	,	,
Helaman 12:3	26.02	⌴	⌴
Helaman 12:3	27	and	and
Helaman 12:3	27.01	⌴	⌴
Helaman 12:3	28	with	with
Helaman 12:3	28.01	⌴	⌴
Helaman 12:3	29	famine	famine
Helaman 12:3	29.01	,	,
Helaman 12:3	29.02	⌴	⌴
Helaman 12:3	30	and	and
Helaman 12:3	30.01	⌴	⌴
Helaman 12:3	31	with	with
Helaman 12:3	31.01	⌴	⌴
Helaman 12:3	32	all	all
Helaman 12:3	32.01	⌴	⌴
Helaman 12:3	33	manner	manner
Helaman 12:3	33.01	⌴	⌴
Helaman 12:3	34	of	of
Helaman 12:3	34.01	⌴	⌴
Helaman 12:3	35	pestilences	pestilences
Helaman 12:3	35.01	,	,
Helaman 12:3	35.02	⌴	⌴
Helaman 12:3	36	they	they
Helaman 12:3	36.01	⌴	⌴
Helaman 12:3	37	will	will
Helaman 12:3	37.01	⌴	⌴
Helaman 12:3	38	not	not
Helaman 12:3	38.01	⌴	⌴
Helaman 12:3	39	remember	remember
Helaman 12:3	39.01	⌴	⌴
Helaman 12:3	40	him	him
Helaman 12:3	40.01	.	.
Helaman 12:4	1	O	O
Helaman 12:4	1.01	⌴	⌴
Helaman 12:4	2	how	how
Helaman 12:4	2.01	⌴	⌴
Helaman 12:4	3	foolish	foolish
Helaman 12:4	3.01	,	,
Helaman 12:4	3.02	⌴	⌴
Helaman 12:4	4	and	and
Helaman 12:4	4.01	⌴	⌴
Helaman 12:4	5	how	how
Helaman 12:4	5.01	⌴	⌴
Helaman 12:4	6	vain	vain
Helaman 12:4	6.01	,	,
Helaman 12:4	6.02	⌴	⌴
Helaman 12:4	7	and	and
Helaman 12:4	7.01	⌴	⌴
Helaman 12:4	8	how	how
Helaman 12:4	8.01	⌴	⌴
Helaman 12:4	9	evil	evil
Helaman 12:4	9.01	,	,
Helaman 12:4	9.02	⌴	⌴
Helaman 12:4	10	and	and
Helaman 12:4	10.01	⌴	⌴
Helaman 12:4	11	devilish	devilish
Helaman 12:4	11.01	,	,
Helaman 12:4	11.02	⌴	⌴
Helaman 12:4	12	and	and
Helaman 12:4	12.01	⌴	⌴
Helaman 12:4	13	how	how
Helaman 12:4	13.01	⌴	⌴
Helaman 12:4	14	quick	quick
Helaman 12:4	14.01	⌴	⌴
Helaman 12:4	15	to	to
Helaman 12:4	15.01	⌴	⌴
Helaman 12:4	16	do	do
Helaman 12:4	16.01	⌴	⌴
Helaman 12:4	17	iniquity	iniquity
Helaman 12:4	17.01	,	,
Helaman 12:4	17.02	⌴	⌴
Helaman 12:4	18	and	and
Helaman 12:4	18.01	⌴	⌴
Helaman 12:4	19	how	how
Helaman 12:4	19.01	⌴	⌴
Helaman 12:4	20	slow	slow
Helaman 12:4	20.01	⌴	⌴
Helaman 12:4	21	to	to
Helaman 12:4	21.01	⌴	⌴
Helaman 12:4	22	do	do
Helaman 12:4	22.01	⌴	⌴
Helaman 12:4	23	good	good
Helaman 12:4	23.01	,	,
Helaman 12:4	23.02	⌴	⌴
Helaman 12:4	24	are	are
Helaman 12:4	24.01	⌴	⌴
Helaman 12:4	25	the	the
Helaman 12:4	25.01	⌴	⌴
Helaman 12:4	26	children	children
Helaman 12:4	26.01	⌴	⌴
Helaman 12:4	27	of	of
Helaman 12:4	27.01	⌴	⌴
Helaman 12:4	28	men	men
Helaman 12:4	28.01	;	;
Helaman 12:4	28.02	⌴	⌴
Helaman 12:4	29	yea	yea
Helaman 12:4	29.01	,	,
Helaman 12:4	29.02	⌴	⌴
Helaman 12:4	30	how	how
Helaman 12:4	30.01	⌴	⌴
Helaman 12:4	31	quick	quick
Helaman 12:4	31.01	⌴	⌴
Helaman 12:4	32	to	to
Helaman 12:4	32.01	⌴	⌴
Helaman 12:4	33	hearken	hearken
Helaman 12:4	33.01	⌴	⌴
Helaman 12:4	34	unto	unto
Helaman 12:4	34.01	⌴	⌴
Helaman 12:4	35	the	the
Helaman 12:4	35.01	⌴	⌴
Helaman 12:4	36	words	words
Helaman 12:4	36.01	⌴	⌴
Helaman 12:4	37	of	of
Helaman 12:4	37.01	⌴	⌴
Helaman 12:4	38	the	the
Helaman 12:4	38.01	⌴	⌴
Helaman 12:4	39	evil	evil
Helaman 12:4	39.01	⌴	⌴
Helaman 12:4	40	one	one
Helaman 12:4	40.01	,	,
Helaman 12:4	40.02	⌴	⌴
Helaman 12:4	41	and	and
Helaman 12:4	41.01	⌴	⌴
Helaman 12:4	42	to	to
Helaman 12:4	42.01	⌴	⌴
Helaman 12:4	43	set	set
Helaman 12:4	43.01	⌴	⌴
Helaman 12:4	44	their	their
Helaman 12:4	44.01	⌴	⌴
Helaman 12:4	45	hearts	hearts
Helaman 12:4	45.01	⌴	⌴
Helaman 12:4	46	upon	upon
Helaman 12:4	46.01	⌴	⌴
Helaman 12:4	47	the	the
Helaman 12:4	47.01	⌴	⌴
Helaman 12:4	48	vain	vain
Helaman 12:4	48.01	⌴	⌴
Helaman 12:4	49	things	things
Helaman 12:4	49.01	⌴	⌴
Helaman 12:4	50	of	of
Helaman 12:4	50.01	⌴	⌴
Helaman 12:4	51	the	the
Helaman 12:4	51.01	⌴	⌴
Helaman 12:4	52	world	world
Helaman 12:4	52.01	;	;
Helaman 12:5	1	yea	yea
Helaman 12:5	1.01	,	,
Helaman 12:5	1.02	⌴	⌴
Helaman 12:5	2	how	how
Helaman 12:5	2.01	⌴	⌴
Helaman 12:5	3	quick	quick
Helaman 12:5	3.01	⌴	⌴
Helaman 12:5	4	to	to
Helaman 12:5	4.01	⌴	⌴
Helaman 12:5	5	be	be
Helaman 12:5	5.01	⌴	⌴
Helaman 12:5	6	lifted	lifted
Helaman 12:5	6.01	⌴	⌴
Helaman 12:5	7	up	up
Helaman 12:5	7.01	⌴	⌴
Helaman 12:5	8	in	in
Helaman 12:5	8.01	⌴	⌴
Helaman 12:5	9	pride	pride
Helaman 12:5	9.01	;	;
Helaman 12:5	9.02	⌴	⌴
Helaman 12:5	10	yea	yea
Helaman 12:5	10.01	,	,
Helaman 12:5	10.02	⌴	⌴
Helaman 12:5	11	how	how
Helaman 12:5	11.01	⌴	⌴
Helaman 12:5	12	quick	quick
Helaman 12:5	12.01	⌴	⌴
Helaman 12:5	13	to	to
Helaman 12:5	13.01	⌴	⌴
Helaman 12:5	14	boast	boast
Helaman 12:5	14.01	,	,
Helaman 12:5	14.02	⌴	⌴
Helaman 12:5	15	and	and
Helaman 12:5	15.01	⌴	⌴
Helaman 12:5	16	do	do
Helaman 12:5	16.01	⌴	⌴
Helaman 12:5	17	all	all
Helaman 12:5	17.01	⌴	⌴
Helaman 12:5	18	manner	manner
Helaman 12:5	18.01	⌴	⌴
Helaman 12:5	19	of	of
Helaman 12:5	19.01	⌴	⌴
Helaman 12:5	20	that	that
Helaman 12:5	20.01	⌴	⌴
Helaman 12:5	21	which	which
Helaman 12:5	21.01	⌴	⌴
Helaman 12:5	22	is	is
Helaman 12:5	22.01	⌴	⌴
Helaman 12:5	23	iniquity	iniquity
Helaman 12:5	23.01	;	;
Helaman 12:5	23.02	⌴	⌴
Helaman 12:5	24	and	and
Helaman 12:5	24.01	⌴	⌴
Helaman 12:5	25	how	how
Helaman 12:5	25.01	⌴	⌴
Helaman 12:5	26	slow	slow
Helaman 12:5	26.01	⌴	⌴
Helaman 12:5	27	are	are
Helaman 12:5	27.01	⌴	⌴
Helaman 12:5	28	they	they
Helaman 12:5	28.01	⌴	⌴
Helaman 12:5	29	to	to
Helaman 12:5	29.01	⌴	⌴
Helaman 12:5	30	remember	remember
Helaman 12:5	30.01	⌴	⌴
Helaman 12:5	31	the	the
Helaman 12:5	31.01	⌴	⌴
Helaman 12:5	32	Lord	Lord
Helaman 12:5	32.01	⌴	⌴
Helaman 12:5	33	their	their
Helaman 12:5	33.01	⌴	⌴
Helaman 12:5	34	God	God
Helaman 12:5	34.01	,	,
Helaman 12:5	34.02	⌴	⌴
Helaman 12:5	35	and	and
Helaman 12:5	35.01	⌴	⌴
Helaman 12:5	36	to	to
Helaman 12:5	36.01	⌴	⌴
Helaman 12:5	37	give	give
Helaman 12:5	37.01	⌴	⌴
Helaman 12:5	38	ear	ear
Helaman 12:5	38.01	⌴	⌴
Helaman 12:5	39	unto	unto
Helaman 12:5	39.01	⌴	⌴
Helaman 12:5	40	his	his
Helaman 12:5	40.01	⌴	⌴
Helaman 12:5	41	counsels	counsels
Helaman 12:5	41.01	;	;
Helaman 12:5	41.02	⌴	⌴
Helaman 12:5	42	yea	yea
Helaman 12:5	42.01	,	,
Helaman 12:5	42.02	⌴	⌴
Helaman 12:5	43	how	how
Helaman 12:5	43.01	⌴	⌴
Helaman 12:5	44	slow	slow
Helaman 12:5	44.01	⌴	⌴
Helaman 12:5	45	to	to
Helaman 12:5	45.01	⌴	⌴
Helaman 12:5	46	walk	walk
Helaman 12:5	46.01	⌴	⌴
Helaman 12:5	47	in	in
Helaman 12:5	47.01	⌴	⌴
Helaman 12:5	48	wisdom’s	wisdom’s
Helaman 12:5	48.01	⌴	⌴
Helaman 12:5	49	paths	paths
Helaman 12:5	49.01	!	!
Helaman 12:6	1	Behold	Behold
Helaman 12:6	1.01	,	,
Helaman 12:6	1.02	⌴	⌴
Helaman 12:6	2	they	they
Helaman 12:6	2.01	⌴	⌴
Helaman 12:6	3	do	do
Helaman 12:6	3.01	⌴	⌴
Helaman 12:6	4	not	not
Helaman 12:6	4.01	⌴	⌴
Helaman 12:6	5	desire	desire
Helaman 12:6	5.01	⌴	⌴
Helaman 12:6	6	that	that
Helaman 12:6	6.01	⌴	⌴
Helaman 12:6	7	the	the
Helaman 12:6	7.01	⌴	⌴
Helaman 12:6	8	Lord	Lord
Helaman 12:6	8.01	⌴	⌴
Helaman 12:6	9	their	their
Helaman 12:6	9.01	⌴	⌴
Helaman 12:6	10	God	God
Helaman 12:6	10.01	,	,
Helaman 12:6	10.02	⌴	⌴
Helaman 12:6	11	who	who
Helaman 12:6	11.01	⌴	⌴
Helaman 12:6	12	hath	hath
Helaman 12:6	12.01	⌴	⌴
Helaman 12:6	13	created	created
Helaman 12:6	13.01	⌴	⌴
Helaman 12:6	14	them	them
Helaman 12:6	14.01	,	,
Helaman 12:6	14.02	⌴	⌴
Helaman 12:6	15	should	should
Helaman 12:6	15.01	⌴	⌴
Helaman 12:6	16	rule	rule
Helaman 12:6	16.01	⌴	⌴
Helaman 12:6	17	and	and
Helaman 12:6	17.01	⌴	⌴
Helaman 12:6	18	reign	reign
Helaman 12:6	18.01	⌴	⌴
Helaman 12:6	19	over	over
Helaman 12:6	19.01	⌴	⌴
Helaman 12:6	20	them	them
Helaman 12:6	20.01	,	,
Helaman 12:6	20.02	⌴	⌴
Helaman 12:6	21	notwithstanding	notwithstanding
Helaman 12:6	21.01	⌴	⌴
Helaman 12:6	22	his	his
Helaman 12:6	22.01	⌴	⌴
Helaman 12:6	23	great	great
Helaman 12:6	23.01	⌴	⌴
Helaman 12:6	24	goodness	goodness
Helaman 12:6	24.01	⌴	⌴
Helaman 12:6	25	and	and
Helaman 12:6	25.01	⌴	⌴
Helaman 12:6	26	his	his
Helaman 12:6	26.01	⌴	⌴
Helaman 12:6	27	mercy	mercy
Helaman 12:6	27.01	⌴	⌴
Helaman 12:6	28	towards	towards
Helaman 12:6	28.01	⌴	⌴
Helaman 12:6	29	them	them
Helaman 12:6	29.01	;	;
Helaman 12:6	29.02	⌴	⌴
Helaman 12:6	30	they	they
Helaman 12:6	30.01	⌴	⌴
Helaman 12:6	31	do	do
Helaman 12:6	31.01	⌴	⌴
Helaman 12:6	32	set	set
Helaman 12:6	32.01	⌴	⌴
Helaman 12:6	33	at	at
Helaman 12:6	33.01	⌴	⌴
Helaman 12:6	34	nought	nought
Helaman 12:6	34.01	⌴	⌴
Helaman 12:6	35	his	his
Helaman 12:6	35.01	⌴	⌴
Helaman 12:6	36	counsels	counsels
Helaman 12:6	36.01	,	,
Helaman 12:6	36.02	⌴	⌴
Helaman 12:6	37	and	and
Helaman 12:6	37.01	⌴	⌴
Helaman 12:6	38	they	they
Helaman 12:6	38.01	⌴	⌴
Helaman 12:6	39	will	will
Helaman 12:6	39.01	⌴	⌴
Helaman 12:6	40	not	not
Helaman 12:6	40.01	⌴	⌴
Helaman 12:6	41	that	that
Helaman 12:6	41.01	⌴	⌴
Helaman 12:6	42	he	he
Helaman 12:6	42.01	⌴	⌴
Helaman 12:6	43	should	should
Helaman 12:6	43.01	⌴	⌴
Helaman 12:6	44	be	be
Helaman 12:6	44.01	⌴	⌴
Helaman 12:6	45	their	their
Helaman 12:6	45.01	⌴	⌴
Helaman 12:6	46	guide	guide
Helaman 12:6	46.01	.	.
Helaman 12:7	1	O	O
Helaman 12:7	1.01	⌴	⌴
Helaman 12:7	2	how	how
Helaman 12:7	2.01	⌴	⌴
Helaman 12:7	3	great	great
Helaman 12:7	3.01	⌴	⌴
Helaman 12:7	4	is	is
Helaman 12:7	4.01	⌴	⌴
Helaman 12:7	5	the	the
Helaman 12:7	5.01	⌴	⌴
Helaman 12:7	6	nothingness	nothingness
Helaman 12:7	6.01	⌴	⌴
Helaman 12:7	7	of	of
Helaman 12:7	7.01	⌴	⌴
Helaman 12:7	8	the	the
Helaman 12:7	8.01	⌴	⌴
Helaman 12:7	9	children	children
Helaman 12:7	9.01	⌴	⌴
Helaman 12:7	10	of	of
Helaman 12:7	10.01	⌴	⌴
Helaman 12:7	11	men	men
Helaman 12:7	11.01	;	;
Helaman 12:7	11.02	⌴	⌴
Helaman 12:7	12	yea	yea
Helaman 12:7	12.01	,	,
Helaman 12:7	12.02	⌴	⌴
Helaman 12:7	13	even	even
Helaman 12:7	13.01	⌴	⌴
Helaman 12:7	14	they	they
Helaman 12:7	14.01	⌴	⌴
Helaman 12:7	15	are	are
Helaman 12:7	15.01	⌴	⌴
Helaman 12:7	16	less	less
Helaman 12:7	16.01	⌴	⌴
Helaman 12:7	17	than	than
Helaman 12:7	17.01	⌴	⌴
Helaman 12:7	18	the	the
Helaman 12:7	18.01	⌴	⌴
Helaman 12:7	19	dust	dust
Helaman 12:7	19.01	⌴	⌴
Helaman 12:7	20	of	of
Helaman 12:7	20.01	⌴	⌴
Helaman 12:7	21	the	the
Helaman 12:7	21.01	⌴	⌴
Helaman 12:7	22	earth	earth
Helaman 12:7	22.01	.	.
Helaman 12:8	1	For	For
Helaman 12:8	1.01	⌴	⌴
Helaman 12:8	2	behold	behold
Helaman 12:8	2.01	,	,
Helaman 12:8	2.02	⌴	⌴
Helaman 12:8	3	the	the
Helaman 12:8	3.01	⌴	⌴
Helaman 12:8	4	dust	dust
Helaman 12:8	4.01	⌴	⌴
Helaman 12:8	5	of	of
Helaman 12:8	5.01	⌴	⌴
Helaman 12:8	6	the	the
Helaman 12:8	6.01	⌴	⌴
Helaman 12:8	7	earth	earth
Helaman 12:8	7.01	⌴	⌴
Helaman 12:8	8	moveth	moveth
Helaman 12:8	8.01	⌴	⌴
Helaman 12:8	9	hither	hither
Helaman 12:8	9.01	⌴	⌴
Helaman 12:8	10	and	and
Helaman 12:8	10.01	⌴	⌴
Helaman 12:8	11	thither	thither
Helaman 12:8	11.01	,	,
Helaman 12:8	11.02	⌴	⌴
Helaman 12:8	12	to	to
Helaman 12:8	12.01	⌴	⌴
Helaman 12:8	13	the	the
Helaman 12:8	13.01	⌴	⌴
Helaman 12:8	14	dividing	dividing
Helaman 12:8	14.01	⌴	⌴
Helaman 12:8	15	asunder	asunder
Helaman 12:8	15.01	,	,
Helaman 12:8	15.02	⌴	⌴
Helaman 12:8	16	at	at
Helaman 12:8	16.01	⌴	⌴
Helaman 12:8	17	the	the
Helaman 12:8	17.01	⌴	⌴
Helaman 12:8	18	command	command
Helaman 12:8	18.01	⌴	⌴
Helaman 12:8	19	of	of
Helaman 12:8	19.01	⌴	⌴
Helaman 12:8	20	our	our
Helaman 12:8	20.01	⌴	⌴
Helaman 12:8	21	great	great
Helaman 12:8	21.01	⌴	⌴
Helaman 12:8	22	and	and
Helaman 12:8	22.01	⌴	⌴
Helaman 12:8	23	everlasting	everlasting
Helaman 12:8	23.01	⌴	⌴
Helaman 12:8	24	God	God
Helaman 12:8	24.01	;	;
Helaman 12:9	1	yea	yea
Helaman 12:9	1.01	,	,
Helaman 12:9	1.02	⌴	⌴
Helaman 12:9	2	behold	behold
Helaman 12:9	2.01	,	,
Helaman 12:9	2.02	⌴	⌴
Helaman 12:9	3	at	at
Helaman 12:9	3.01	⌴	⌴
Helaman 12:9	4	his	his
Helaman 12:9	4.01	⌴	⌴
Helaman 12:9	5	voice	voice
Helaman 12:9	5.01	⌴	⌴
Helaman 12:9	6	doth	doth
Helaman 12:9	6.01	⌴	⌴
Helaman 12:9	7	the	the
Helaman 12:9	7.01	⌴	⌴
Helaman 12:9	8	hills	hills
Helaman 12:9	8.01	⌴	⌴
Helaman 12:9	9	and	and
Helaman 12:9	9.01	⌴	⌴
Helaman 12:9	10	the	the
Helaman 12:9	10.01	⌴	⌴
Helaman 12:9	11	mountains	mountains
Helaman 12:9	11.01	⌴	⌴
Helaman 12:9	12	tremble	tremble
Helaman 12:9	12.01	⌴	⌴
Helaman 12:9	13	and	and
Helaman 12:9	13.01	⌴	⌴
Helaman 12:9	14	quake	quake
Helaman 12:9	14.01	;	;
Helaman 12:10	1	and	and
Helaman 12:10	1.01	⌴	⌴
Helaman 12:10	2	by	by
Helaman 12:10	2.01	⌴	⌴
Helaman 12:10	3	the	the
Helaman 12:10	3.01	⌴	⌴
Helaman 12:10	4	power	power
Helaman 12:10	4.01	⌴	⌴
Helaman 12:10	5	of	of
Helaman 12:10	5.01	⌴	⌴
Helaman 12:10	6	his	his
Helaman 12:10	6.01	⌴	⌴
Helaman 12:10	7	voice	voice
Helaman 12:10	7.01	,	,
Helaman 12:10	7.02	⌴	⌴
Helaman 12:10	8	they	they
Helaman 12:10	8.01	⌴	⌴
Helaman 12:10	9	are	are
Helaman 12:10	9.01	⌴	⌴
Helaman 12:10	10	broken	broken
Helaman 12:10	10.01	⌴	⌴
Helaman 12:10	11	up	up
Helaman 12:10	11.01	∅	,
Helaman 12:10	11.01	⌴	⌴
Helaman 12:10	12	and	and
Helaman 12:10	12.01	⌴	⌴
Helaman 12:10	13	become	become
Helaman 12:10	13.01	⌴	⌴
Helaman 12:10	14	smooth	smooth
Helaman 12:10	14.01	,	,
Helaman 12:10	14.02	⌴	⌴
Helaman 12:10	15	yea	yea
Helaman 12:10	15.01	,	,
Helaman 12:10	15.02	⌴	⌴
Helaman 12:10	16	even	even
Helaman 12:10	16.01	⌴	⌴
Helaman 12:10	17	like	like
Helaman 12:10	17.01	⌴	⌴
Helaman 12:10	18	unto	unto
Helaman 12:10	18.01	⌴	⌴
Helaman 12:10	19	a	a
Helaman 12:10	19.01	⌴	⌴
Helaman 12:10	20	valley	valley
Helaman 12:10	20.01	;	;
Helaman 12:11	1	yea	yea
Helaman 12:11	1.01	,	,
Helaman 12:11	1.02	⌴	⌴
Helaman 12:11	2	by	by
Helaman 12:11	2.01	⌴	⌴
Helaman 12:11	3	the	the
Helaman 12:11	3.01	⌴	⌴
Helaman 12:11	4	power	power
Helaman 12:11	4.01	⌴	⌴
Helaman 12:11	5	of	of
Helaman 12:11	5.01	⌴	⌴
Helaman 12:11	6	his	his
Helaman 12:11	6.01	⌴	⌴
Helaman 12:11	7	voice	voice
Helaman 12:11	7.01	,	∅
Helaman 12:11	7.02	⌴	⌴
Helaman 12:11	8	doth	doth
Helaman 12:11	8.01	⌴	⌴
Helaman 12:11	9	the	the
Helaman 12:11	9.01	⌴	⌴
Helaman 12:11	10	whole	whole
Helaman 12:11	10.01	⌴	⌴
Helaman 12:11	11	earth	earth
Helaman 12:11	11.01	⌴	⌴
Helaman 12:11	12	shake	shake
Helaman 12:11	12.01	;	;
Helaman 12:12	1	yea	yea
Helaman 12:12	1.01	,	,
Helaman 12:12	1.02	⌴	⌴
Helaman 12:12	2	by	by
Helaman 12:12	2.01	⌴	⌴
Helaman 12:12	3	the	the
Helaman 12:12	3.01	⌴	⌴
Helaman 12:12	4	power	power
Helaman 12:12	4.01	⌴	⌴
Helaman 12:12	5	of	of
Helaman 12:12	5.01	⌴	⌴
Helaman 12:12	6	his	his
Helaman 12:12	6.01	⌴	⌴
Helaman 12:12	7	voice	voice
Helaman 12:12	7.01	,	,
Helaman 12:12	7.02	⌴	⌴
Helaman 12:12	8	doth	doth
Helaman 12:12	8.01	⌴	⌴
Helaman 12:12	9	the	the
Helaman 12:12	9.01	⌴	⌴
Helaman 12:12	10	foundations	foundations
Helaman 12:12	10.01	⌴	⌴
Helaman 12:12	11	rock	rock
Helaman 12:12	11.01	,	,
Helaman 12:12	11.02	⌴	⌴
Helaman 12:12	12	even	even
Helaman 12:12	12.01	⌴	⌴
Helaman 12:12	13	to	to
Helaman 12:12	13.01	⌴	⌴
Helaman 12:12	14	the	the
Helaman 12:12	14.01	⌴	⌴
Helaman 12:12	15	very	very
